sourceNodeIndex,targetNodeIndex,weight
582,571,49.07728
582,73,49.07728
582,163,49.07728
948,1360,0.0
948,1437,0.0
948,1264,38.194977
948,484,38.194977
948,22,0.0
948,244,0.0
948,96,0.0
948,530,0.0
948,710,0.0
948,911,13.02136
440,348,0.0
440,334,9.829628
440,10,0.0
440,138,32.200714
440,91,32.200714
308,355,15.584736
308,1424,15.584736
308,1259,0.0
308,1354,0.0
308,66,21.914316
308,214,0.0
294,1366,0.0
294,893,47.37032
294,313,35.92153
294,1330,35.92153
294,959,47.37032
294,268,0.0
294,35,42.023323
261,999,0.0
261,455,0.0
261,1417,0.0
261,116,0.0
378,1325,0.0
378,666,0.0
378,1331,0.0
378,1320,27.529892
378,678,17.785337
378,1277,17.785337
378,510,0.0
378,677,39.251575
378,1288,27.529892
378,1216,0.0
378,100,0.0
378,277,39.251575
465,683,0.0
465,299,0.0
181,574,0.0
181,430,0.0
181,547,0.0
181,193,26.026993
181,380,0.0
181,689,0.0
181,117,0.0
729,992,0.0
729,1356,0.0
729,1046,0.0
729,1300,0.0
729,1053,32.68253
729,1382,0.0
729,691,0.0
729,360,32.68253
729,245,0.0
729,494,0.0
729,429,0.0
917,1358,0.0
917,1318,0.0
917,829,0.0
917,499,24.358778
917,215,36.35115
1269,1139,0.0
1269,216,42.72949
1269,265,0.0
1269,1233,13.589613
1269,151,0.0
1269,211,18.852293
1269,692,18.852293
25,564,22.384188
25,880,38.349728
25,829,0.0
25,158,38.349728
25,1077,48.011055
25,345,0.0
25,1383,0.0
25,1031,28.470581
25,1318,43.846886
25,548,0.0
25,453,38.349728
25,339,48.011055
25,450,38.349728
25,492,0.0
25,62,0.0
644,978,0.0
644,778,0.0
644,940,0.0
644,915,46.871567
644,42,16.334309
644,636,38.36855
424,571,0.0
424,993,16.338266
424,895,40.60732
424,115,26.737724
151,1139,0.0
151,1269,0.0
151,211,18.852293
151,692,18.852293
151,543,0.0
1240,560,0.0
534,1440,0.0
534,1162,0.0
534,1142,0.0
534,746,23.12826
534,106,0.0
534,373,0.0
534,282,41.82674
1173,1338,19.001549
1173,1321,0.0
1173,988,0.0
1173,901,19.001549
1173,81,0.0
839,1117,36.274155
839,1334,19.09767
839,1053,0.0
839,187,0.0
839,245,0.0
1209,1227,35.96088
1209,1398,0.0
1209,800,0.0
1209,246,35.96088
1209,1017,0.0
1209,333,0.0
453,564,0.0
453,880,40.121773
453,1077,40.121773
453,1348,30.205442
453,507,0.0
453,1385,42.071625
453,548,40.121773
453,1376,36.538532
453,1332,36.538532
453,158,0.0
453,25,38.349728
453,339,26.590933
453,450,0.0
1410,244,0.0
313,1330,0.0
313,979,0.0
313,1296,40.922035
313,294,35.92153
313,268,35.92153
824,1253,49.115135
824,1387,26.729424
824,1196,0.0
824,519,34.23342
824,145,27.80373
323,1153,38.076397
323,1051,38.076397
323,127,27.19237
323,180,0.0
323,312,46.403088
1220,1256,42.333973
1220,1100,46.79628
1220,872,0.0
1220,1185,0.0
1220,226,0.0
1220,34,46.79628
1220,1182,18.3191
1220,99,34.848995
610,763,37.572044
610,248,0.0
610,349,0.0
610,67,0.0
610,581,37.572044
12,16,22.866648
12,1038,39.042274
12,315,0.0
12,1415,22.866648
12,941,17.995173
12,719,41.197117
12,1363,0.0
12,1287,41.197117
12,847,0.0
1200,1411,0.0
1200,503,32.568485
1200,0,0.0
1200,412,40.341637
1200,207,41.56039
1200,693,40.341637
730,539,0.0
730,320,40.30299
730,554,0.0
730,555,30.117016
730,232,21.166101
730,372,0.0
730,290,0.0
730,347,0.0
730,594,0.0
477,1121,0.0
477,488,0.0
477,988,0.0
477,1321,0.0
477,1457,33.626816
477,728,0.0
477,1237,0.0
477,501,0.0
477,396,21.466421
477,204,21.466421
478,621,0.0
478,1314,13.868456
478,1346,0.0
478,679,13.868456
478,1266,13.868456
478,717,0.0
478,1103,0.0
478,230,12.438157
462,716,19.123188
462,1019,0.0
462,1280,0.0
462,528,0.0
462,1331,40.08416
462,1320,25.603495
462,655,0.0
462,678,40.08416
462,1277,0.0
462,677,40.08416
462,1401,21.90639
462,1288,40.08416
462,996,0.0
462,1306,16.288376
462,703,0.0
462,100,40.08416
462,458,19.123188
367,1358,0.0
367,1104,25.550894
367,1070,25.550894
367,1093,0.0
367,1325,25.550894
367,1115,31.68141
367,471,25.550894
367,573,0.0
367,678,43.950516
367,277,0.0
367,215,0.0
602,1439,32.017246
602,1088,12.183429
602,105,0.0
602,191,0.0
602,140,12.183429
339,1068,0.0
339,564,26.590933
339,880,29.257286
339,999,42.468212
339,1077,0.0
339,1348,38.63757
339,1385,42.902267
339,548,48.011055
339,453,26.590933
339,450,26.590933
339,1376,42.902267
339,942,0.0
339,684,0.0
339,1332,42.902267
339,809,32.342396
339,158,26.590933
339,25,48.011055
1312,1121,44.7181
1312,1048,0.0
1312,546,0.0
1312,446,44.7181
1312,487,30.491623
593,1195,0.0
593,1032,9.564394
593,1278,0.0
593,992,35.00114
593,830,0.0
593,1454,9.564394
593,1249,45.481567
593,337,9.564394
450,564,0.0
450,880,0.0
450,1077,0.0
450,1348,36.538532
450,507,40.121773
450,1385,12.245131
450,1083,22.839596
450,548,0.0
450,453,0.0
450,1376,36.538532
450,1332,36.538532
450,128,0.0
450,441,22.839596
450,158,30.205442
450,25,38.349728
450,339,26.590933
260,356,0.0
260,690,48.76166
260,1136,41.132107
260,1039,42.261364
260,1138,48.76166
260,1408,0.0
260,407,48.76166
260,1184,48.76166
260,168,0.0
260,37,0.0
60,851,38.953228
60,1175,38.953228
60,160,0.0
60,1416,0.0
60,1433,38.953228
60,178,0.0
60,1362,0.0
986,1080,10.326843
986,1324,10.326843
986,1384,0.0
986,1438,0.0
986,92,25.665579
986,432,17.181402
986,843,0.0
986,973,25.665579
986,971,0.0
986,83,17.181402
318,1338,36.487034
318,1168,0.0
318,1372,0.0
318,892,0.0
318,509,36.487034
318,1226,14.589885
318,652,0.0
318,117,45.223515
1453,351,33.287407
1453,70,0.0
1453,246,0.0
1453,108,33.287407
1453,333,0.0
563,961,18.109997
563,1380,0.0
563,1211,0.0
563,1009,0.0
929,1206,7.792368
929,1460,26.472675
929,965,29.441378
929,122,7.792368
929,755,0.0
929,766,0.0
130,557,0.0
130,1412,0.0
130,866,0.0
130,1105,12.975874
130,154,29.304672
130,184,45.636803
130,1382,45.636803
130,3,45.636803
459,1185,8.823455
459,928,8.823455
459,638,0.0
459,63,0.0
459,6,0.0
1060,1043,0.0
1060,554,0.0
1060,372,22.411402
55,837,0.0
55,1193,17.999811
55,124,0.0
55,897,13.582346
55,188,23.626207
55,597,13.582346
55,385,0.0
55,1327,20.369267
55,1202,13.630897
55,980,0.0
55,504,13.582346
55,375,0.0
211,1139,18.852293
211,1269,18.852293
211,692,0.0
211,151,18.852293
869,1122,13.276941
869,1270,0.0
869,149,0.0
869,162,13.276941
790,1444,10.267856
790,376,16.719841
790,585,19.65667
790,228,16.719841
1199,1205,13.467585
1199,107,13.467585
1199,448,0.0
1199,306,13.467585
1199,756,0.0
1199,531,0.0
338,388,0.0
338,789,0.0
1266,1404,0.0
1266,1314,0.0
1266,1346,13.868456
1266,885,17.643171
1266,679,0.0
1266,478,13.868456
352,568,0.0
352,174,0.0
352,285,0.0
352,258,0.0
1111,1425,0.0
1111,935,0.0
1111,695,0.0
1111,483,14.028037
1111,637,0.0
1111,177,0.0
1111,720,21.463709
74,1082,0.0
74,818,0.0
2,1178,0.0
2,58,0.0
2,89,0.0
277,1358,0.0
277,1093,0.0
277,1331,39.44801
277,378,39.251575
277,367,0.0
277,678,43.950516
277,1277,39.44801
277,677,0.0
277,1288,39.44801
277,100,39.251575
277,215,0.0
984,1388,0.0
984,1425,43.45505
984,476,0.0
325,1273,12.028768
325,1246,48.411133
325,679,25.761703
325,1050,0.0
325,1285,25.761703
1012,1397,12.970517
1012,779,34.254513
1012,598,12.970517
1012,768,34.254513
1012,522,12.634636
1012,575,23.38991
1012,148,37.048664
194,511,0.0
194,636,0.0
194,921,0.0
194,940,48.35929
194,915,17.972271
1330,893,18.530966
1330,335,18.530966
1330,920,0.0
1330,294,35.92153
1330,313,0.0
1330,268,20.047707
154,557,45.636803
154,1412,0.0
154,1105,29.304672
154,184,16.333475
154,1382,0.0
154,3,16.333462
154,130,29.304672
637,935,0.0
637,695,0.0
637,1111,0.0
637,720,21.463709
637,483,0.0
637,177,14.028037
830,1195,9.564394
830,1032,9.564394
830,992,34.632435
830,1454,0.0
830,337,0.0
830,593,0.0
933,1150,14.941722
492,564,22.384188
492,829,0.0
492,1383,0.0
492,1031,28.470581
492,1318,43.846886
492,757,0.0
492,809,38.67944
492,1364,38.67944
492,345,0.0
492,25,0.0
492,298,38.67944
492,62,0.0
1414,772,43.465355
1414,1280,0.0
1414,1284,22.074615
1414,927,30.534378
1414,1024,0.0
1414,655,0.0
1414,171,20.565142
1414,1041,37.629745
683,838,0.0
683,769,0.0
683,924,0.0
683,299,8.16652
683,465,0.0
962,1436,0.0
962,591,0.0
237,296,0.7311145
237,1301,0.0
237,469,46.02395
237,46,46.02395
359,844,41.40025
359,811,0.0
359,198,41.40025
359,64,41.40025
1374,1431,10.371358
1374,1435,0.0
1374,650,0.0
1374,328,0.0
1374,1213,26.349155
1374,152,0.0
1374,1094,0.0
1374,183,0.0
1374,1132,0.0
1142,1440,0.0
1142,1162,0.0
1142,396,26.16433
1142,725,26.16433
1142,155,0.0
1142,796,31.015083
1142,534,0.0
1142,728,31.015083
1142,321,26.16433
1142,106,0.0
1142,373,0.0
1142,746,23.12826
719,1038,39.042274
719,860,15.60821
719,916,33.570805
719,801,15.60821
719,941,17.995173
719,1363,0.0
719,1287,0.0
719,315,23.439665
719,354,33.570805
719,12,41.197117
719,144,15.60821
971,1080,10.326843
971,1324,10.326843
971,986,0.0
971,1005,48.946476
971,843,35.039215
971,83,10.326843
245,360,0.0
245,1117,36.274155
245,1334,36.274155
245,729,0.0
245,839,0.0
245,494,0.0
245,1053,32.68253
245,1382,0.0
245,429,0.0
245,187,19.09767
959,1366,47.37032
959,893,0.0
959,294,47.37032
959,35,9.561968
452,690,0.0
452,646,20.110392
452,608,40.386116
452,1091,32.293995
452,1184,32.293995
452,147,0.0
899,1326,33.194126
899,1347,0.0
899,1418,0.0
899,1203,30.709406
899,515,0.0
899,199,0.0
899,687,22.51373
899,57,49.1362
899,210,17.831656
899,341,0.0
899,712,0.0
899,383,42.73989
899,544,49.1362
899,883,22.51373
530,694,0.0
530,951,37.65076
530,1212,37.65076
530,1379,46.94208
530,948,0.0
530,710,0.0
530,1437,0.0
530,1264,0.0
530,484,38.194977
530,244,0.0
1091,1138,21.150713
1091,1184,0.0
1091,147,0.0
1091,690,21.150713
1091,1039,21.150713
1091,646,0.0
1091,608,33.354225
1091,452,32.293995
1091,37,21.150713
1091,407,21.150713
1376,1385,24.389528
1376,1006,0.0
1376,564,36.538532
1376,880,36.538532
1376,999,49.852154
1376,1247,4.534173
1376,158,6.387394
1376,1077,36.538532
1376,1348,0.0
1376,548,36.538532
1376,453,36.538532
1376,339,42.902267
1376,450,36.538532
1376,643,32.575787
1376,167,32.575787
1376,1332,0.0
886,1017,0.0
886,1398,0.0
886,599,20.389767
886,95,20.389767
886,741,0.0
1431,1435,26.349155
1431,328,24.861078
1431,1213,0.0
1431,152,37.2204
1431,1374,10.371358
1431,1132,26.349155
1304,943,41.14547
1304,736,41.14547
1304,1258,41.14547
1304,859,41.14547
1304,241,0.0
1290,577,42.158375
1290,803,41.786156
1290,11,41.786156
1290,64,0.0
1290,844,0.0
1290,1004,0.0
1290,648,41.786156
1290,1067,41.786156
1290,1160,0.0
770,1049,16.696745
770,473,16.696745
771,1275,41.216133
771,828,0.0
771,713,0.0
771,196,0.0
771,276,0.0
771,439,0.0
636,644,38.36855
636,921,0.0
636,978,38.36855
636,778,16.334309
636,940,32.58827
636,915,0.0
636,42,0.0
636,511,17.972271
636,194,0.0
37,690,0.0
37,1039,0.0
37,1138,48.76166
37,260,0.0
37,1091,21.150713
37,109,30.068441
37,407,0.0
37,1184,48.76166
868,1193,11.977876
868,1328,0.0
868,994,26.934982
868,1005,30.837389
868,385,0.0
542,464,0.0
1275,935,37.64485
1275,713,41.216133
1275,295,0.0
1275,196,0.0
1275,276,41.216133
1275,771,41.216133
1275,788,0.0
1363,1038,0.0
1363,315,17.995173
1363,941,17.995173
1363,12,0.0
1363,719,0.0
1363,1287,41.197117
1167,1373,0.0
1167,605,25.61399
1167,1143,0.0
957,296,39.081985
957,8,0.0
957,305,16.96554
957,612,0.0
844,1290,0.0
844,1004,42.158375
844,577,42.158375
844,198,0.0
844,11,0.0
844,64,0.0
844,359,41.40025
844,811,0.0
1287,1363,41.197117
1287,860,15.60821
1287,315,39.046318
1287,354,17.995169
1287,916,33.570805
1287,801,0.0
1287,941,0.0
1287,12,41.197117
1287,719,0.0
1287,144,15.60821
728,1457,33.626816
728,796,0.0
728,1162,10.934888
728,1142,31.015083
728,1237,0.0
728,396,29.849455
728,488,0.0
728,725,29.849455
728,155,31.015083
728,477,0.0
728,204,21.466421
728,321,29.849455
1095,1182,26.55292
1095,533,0.0
1095,226,21.465847
1095,88,23.870226
1004,1290,0.0
1004,577,0.0
1004,11,42.158375
1004,64,0.0
1004,844,42.158375
942,1068,32.342396
942,339,0.0
942,684,0.0
942,809,0.0
573,1104,0.0
573,1070,31.68141
573,1093,0.0
573,1325,25.550894
573,1115,14.697262
573,471,25.550894
573,367,0.0
632,688,22.409094
632,699,0.0
632,1265,17.941278
632,1120,0.0
632,966,40.255787
632,1094,17.941278
632,1282,22.409094
632,266,35.352524
632,165,31.573736
632,219,0.0
632,183,40.255787
632,513,40.255787
704,1144,0.0
704,1082,0.0
704,818,0.0
704,1061,46.955948
704,175,28.554228
704,491,32.105934
704,449,40.01577
969,1258,0.0
969,759,38.75499
969,736,0.0
969,38,44.732677
813,1305,0.0
813,1179,0.0
813,1377,21.219786
813,519,35.198494
813,156,0.0
813,505,21.219786
1343,441,0.0
1343,1284,32.574173
1343,876,32.574173
1343,243,0.0
1343,528,0.0
1343,1076,32.574173
1343,701,0.0
1343,1158,0.0
126,1047,8.971925
126,1032,8.971925
126,1353,0.0
126,928,8.971925
126,418,0.0
126,1344,0.0
126,1254,8.971925
126,1441,14.639852
418,1195,0.0
418,1047,8.971925
418,1032,8.971925
418,1353,0.0
418,928,8.971925
418,1344,0.0
418,1254,8.971925
418,126,0.0
1151,1174,0.0
1151,518,0.0
1151,782,0.0
874,1380,42.56165
874,1211,0.0
874,1442,42.56165
874,642,0.0
874,802,0.0
874,861,0.0
1436,804,28.31813
1436,314,45.213528
1436,987,29.150734
1436,591,21.597359
1436,1000,28.31813
1436,962,0.0
1436,17,0.0
1436,375,45.213528
140,1439,31.216408
140,191,12.183429
140,602,12.183429
140,1335,0.0
140,1088,31.216408
140,1222,26.89446
140,105,0.0
633,893,32.794445
633,687,48.611362
633,883,48.611362
633,199,0.0
633,56,0.0
633,335,32.794445
523,1449,0.0
523,995,35.553783
523,192,12.434541
1225,236,0.0
1225,532,0.0
1225,258,25.966478
1225,765,25.966478
544,956,44.104824
544,899,49.1362
544,1347,49.1362
544,1203,22.07827
544,515,42.73989
544,57,0.0
544,210,48.7935
544,341,42.73989
544,383,0.0
544,263,31.33663
8,1400,29.44739
8,1381,37.60888
8,296,39.081985
8,957,0.0
8,305,39.081985
8,612,42.27765
1226,1338,0.0
1226,1372,14.589885
1226,1168,0.0
1226,892,0.0
1226,81,22.71722
1226,509,0.0
1226,318,14.589885
1226,652,14.589885
184,557,12.975874
184,1412,16.333462
184,1105,45.636803
184,1382,32.666935
184,3,0.0
184,130,45.636803
184,154,16.333475
560,1240,0.0
541,780,0.0
541,437,0.0
541,256,0.0
176,426,0.0
176,301,10.342601
176,1460,0.0
176,10,10.342601
176,138,0.0
204,846,0.0
204,396,43.549328
204,488,21.466421
204,477,21.466421
204,728,21.466421
204,1237,21.466421
285,352,0.0
285,807,0.0
285,174,0.0
285,258,0.0
841,834,0.0
841,505,12.583677
575,1012,23.38991
575,522,0.0
622,1089,9.983376
622,1165,0.0
622,1176,13.173022
622,1202,0.0
622,286,10.503135
622,399,13.385698
622,475,13.173022
622,361,0.0
622,504,10.503135
859,1248,0.0
859,943,0.0
859,1258,0.0
859,863,0.0
859,1304,41.14547
859,736,0.0
859,411,0.0
859,322,8.822286
859,241,41.14547
387,1127,13.409872
387,562,0.3033412
387,870,21.527988
387,852,22.38299
387,1282,33.553505
387,342,41.901688
387,134,40.11655
655,716,19.123188
655,772,30.534378
655,1019,0.0
655,1280,20.565142
655,1284,37.629745
655,927,0.0
655,1024,0.0
655,1414,0.0
655,1401,0.0
655,1041,20.565142
655,458,19.123188
655,462,0.0
655,171,20.565142
1257,1373,0.0
1257,1143,0.0
678,1358,43.950516
678,1093,43.950516
678,1331,0.0
678,1320,14.496793
678,1277,40.08416
678,1288,0.0
678,996,40.08416
678,1306,41.89311
678,703,40.08416
678,100,0.0
678,528,40.08416
678,378,17.785337
678,462,40.08416
678,367,43.950516
678,277,43.950516
678,677,0.0
678,215,43.950516
1261,760,0.0
1261,137,48.62154
1261,1149,48.62154
1261,205,48.62154
1261,217,48.62154
717,1103,0.0
717,744,0.0
717,621,0.0
717,230,12.438157
717,67,0.0
717,478,0.0
580,620,22.329609
580,975,44.006252
580,4,22.329609
417,1139,0.0
1297,146,0.0
1297,97,13.025871
1297,320,38.992813
1297,617,0.0
1297,191,38.992813
1297,388,13.025871
1297,789,0.0
870,1120,41.995697
870,1127,12.43595
870,266,11.423945
870,281,11.423945
870,831,41.995697
870,787,11.423945
870,562,0.0
870,387,21.527988
870,852,0.0
811,844,0.0
811,198,41.40025
811,64,41.40025
811,359,0.0
419,1230,47.57486
419,1299,43.11212
419,1317,0.0
419,879,34.49536
419,377,0.0
1113,1215,0.0
1113,502,43.907375
1113,254,35.770626
1113,389,35.770626
1113,249,43.907375
327,1450,43.01154
327,1423,43.01154
327,583,0.0
327,1303,43.01154
1143,1373,47.48531
1143,1167,0.0
1143,1257,0.0
298,1031,0.0
298,492,38.67944
298,757,34.833736
298,684,0.0
298,809,0.0
298,1364,0.0
1002,1207,0.0
1002,324,0.0
1002,577,0.0
1002,733,9.6482725
1002,132,0.0
161,584,44.64797
161,1054,0.0
161,1075,44.723732
161,27,44.64797
921,939,0.0
921,940,32.58827
921,511,17.972271
921,194,0.0
921,636,0.0
921,915,0.0
321,759,23.909939
321,1208,0.0
321,396,0.0
321,725,0.0
321,647,40.405952
321,796,29.849455
321,1162,23.178814
321,1142,26.16433
321,728,29.849455
321,1030,0.0
321,155,26.16433
428,694,43.521324
428,812,0.0
428,951,24.107212
428,540,36.16365
428,751,0.0
428,1212,0.0
428,1407,37.935524
428,711,0.0
428,1379,23.779188
428,1437,43.521324
428,907,37.78832
428,218,36.16365
1237,1457,0.0
1237,396,21.466421
1237,488,33.626816
1237,477,0.0
1237,728,0.0
1237,204,21.466421
346,48,0.0
652,1168,0.0
652,1372,0.0
652,1226,14.589885
652,117,45.223515
652,318,0.0
652,380,0.0
83,1080,0.0
83,1324,0.0
83,92,17.181402
83,1384,17.181402
83,432,0.0
83,843,35.89178
83,973,42.288326
83,1438,17.181402
83,986,17.181402
83,971,10.326843
1340,1336,26.71669
1340,461,0.0
1340,252,40.775818
1340,724,0.0
1340,635,33.265396
1340,1008,0.0
1340,819,26.71669
1340,909,0.0
1340,310,0.0
1340,865,16.966633
1283,998,0.0
1283,1040,38.90859
1283,600,0.0
1283,374,38.90859
1283,879,14.041232
1283,952,10.856108
721,1115,0.0
721,1196,45.67306
721,781,45.67306
721,629,0.0
721,559,45.67306
721,471,0.0
721,274,0.0
558,1090,8.889827
558,805,8.889827
558,891,0.0
558,1341,0.0
558,1319,9.413326
558,985,9.413326
558,344,36.947563
558,98,9.33191
558,287,48.4239
446,1121,0.0
446,1048,0.0
446,1096,44.75006
446,546,30.491623
446,1312,44.7181
446,487,44.7181
978,461,23.362087
978,42,38.36855
978,791,0.0
978,644,0.0
978,636,38.36855
978,778,22.086803
978,940,22.086803
978,489,0.0
978,865,0.0
1050,1273,25.761703
1050,1246,48.411133
1050,1285,39.777107
1050,679,39.777107
1050,325,0.0
568,611,0.0
568,774,0.0
568,1112,0.0
568,174,28.466965
568,352,0.0
568,524,42.54796
788,935,37.64485
788,1275,0.0
788,713,0.0
788,295,37.64485
1387,519,48.32861
1387,145,26.729424
1387,559,42.851307
1387,1253,48.32861
1387,824,26.729424
1387,1196,42.851307
1387,781,0.0
1387,274,42.851307
371,1055,0.0
371,1204,34.382645
1360,22,0.0
1360,96,21.64192
1360,948,0.0
1360,710,34.66212
1360,911,0.0
106,1440,0.0
106,1162,0.0
106,534,0.0
106,1142,0.0
106,624,0.0
106,373,23.12826
106,746,23.12826
624,106,0.0
1171,1449,34.512558
1171,1146,34.512558
1196,1253,49.115135
1196,1387,42.851307
1196,519,49.115135
1196,145,27.80373
1196,559,0.0
1196,824,0.0
1196,721,45.67306
1196,781,0.0
1196,274,0.0
171,772,43.465355
171,1280,0.0
171,1284,22.074615
171,876,0.0
171,927,20.565142
171,1024,20.565142
171,1414,20.565142
171,655,20.565142
171,1041,0.0
1046,1356,0.0
1046,1300,0.0
1046,1455,0.0
1046,992,0.0
1046,691,0.0
1046,857,0.0
1046,1021,8.946577
1046,729,0.0
1046,494,0.0
180,1153,38.076397
180,323,0.0
180,1051,38.076397
180,456,1.3918319
1277,1331,40.08416
1277,1320,14.496793
1277,1401,21.90639
1277,1288,0.0
1277,1306,41.89311
1277,100,0.0
1277,528,40.08416
1277,378,17.785337
1277,462,0.0
1277,277,39.44801
1277,678,40.08416
1277,677,0.0
1277,996,21.90639
1277,703,16.288376
1416,1433,0.0
1416,851,0.0
1416,1175,38.953228
1416,60,0.0
692,1139,18.852293
692,1384,0.0
692,1269,18.852293
692,329,15.23068
692,127,15.23068
692,537,15.23068
692,432,15.23068
692,151,18.852293
692,211,0.0
389,1215,0.0
389,502,31.847767
389,406,38.91478
389,1187,0.0
389,1294,42.002037
389,1113,35.770626
389,1409,39.2078
389,460,39.2078
389,628,0.0
389,229,42.002037
389,254,0.0
389,259,33.929047
389,249,0.0
279,238,0.0
279,21,0.6802889
279,273,1.7805496
685,1406,28.478256
685,122,18.518919
685,616,18.518919
685,255,28.478256
685,657,14.31163
685,256,14.31163
877,1322,14.041969
877,1098,11.5434675
877,1228,11.5434675
877,214,0.0
877,233,17.83168
877,355,17.83168
877,803,5.4281726
877,648,0.0
660,872,49.72267
660,1009,41.60861
660,1365,42.512074
660,1145,17.741041
660,1307,45.522926
660,1308,45.522926
660,34,38.99942
660,6,0.0
660,638,0.0
1402,342,21.486254
1402,601,10.533502
1402,1163,0.0
1402,640,9.985516
1061,1144,40.01577
1061,1082,46.955948
1061,793,27.69322
1061,175,40.01577
1061,818,40.01577
1061,826,27.69322
1061,449,0.0
1061,704,46.955948
1061,512,27.69322
109,690,30.068441
109,442,0.0
109,1039,30.068441
109,1138,0.0
109,407,39.419178
109,1184,30.068441
109,37,30.068441
510,1325,0.0
510,938,43.36341
510,1224,0.0
510,666,0.0
510,1331,0.0
510,1216,0.0
510,378,0.0
710,948,0.0
710,1360,34.66212
710,1437,0.0
710,1264,0.0
710,911,34.66212
710,484,38.194977
710,22,21.64192
710,244,0.0
710,96,0.0
710,530,0.0
247,473,0.0
247,326,0.0
247,252,17.995245
247,1010,17.995245
247,420,0.0
247,1214,14.6975565
247,384,14.6975565
234,1389,0.0
234,409,5.596989
234,923,5.596989
234,1191,0.0
234,569,36.73545
234,125,0.0
234,15,0.0
1135,1336,38.69037
1135,1008,41.82794
1135,819,0.0
1317,1434,21.168924
1317,1230,21.168924
1317,377,34.5274
1317,1299,41.753315
1317,1190,15.234414
1317,419,0.0
1317,879,34.49536
670,1047,42.009113
670,802,0.0
670,1344,0.0
670,1316,42.009113
670,642,38.71913
48,346,0.0
259,1187,33.929047
259,1294,0.0
259,389,33.929047
259,1409,26.533178
259,1084,38.128723
259,1234,28.94308
259,460,26.533178
259,628,3.398535
259,229,28.332603
1327,837,27.095982
1327,124,20.369267
1327,897,13.630898
1327,188,34.76545
1327,597,13.630898
1327,737,27.095982
1327,55,20.369267
1327,1202,13.582327
1327,504,13.630898
1409,229,2.8084044
1409,800,0.0
1409,1227,0.0
1409,1187,39.2078
1409,1294,26.533178
1409,389,39.2078
1409,259,26.533178
1409,1084,0.0
1409,1234,39.2646
1409,460,0.0
1409,628,24.06865
639,1109,23.358704
639,972,0.0
639,726,30.226744
639,545,35.978954
639,201,0.0
639,571,23.358704
639,73,23.358704
639,163,0.0
639,28,16.851421
639,500,30.226744
663,82,31.173447
1058,1366,14.464467
1058,538,22.847736
1058,920,0.0
1058,77,14.464467
581,763,0.0
581,610,37.572044
581,248,37.572044
581,349,37.572044
581,311,32.292664
581,526,0.0
581,67,37.572044
778,791,0.0
778,978,22.086803
778,940,46.871567
778,915,46.871567
778,865,28.941566
778,42,0.0
778,644,0.0
778,636,16.334309
778,489,28.941566
677,1331,0.0
677,1320,40.08416
677,678,0.0
677,1277,0.0
677,1288,39.44801
677,996,40.08416
677,1306,40.08416
677,703,41.89311
677,100,17.785337
677,528,40.08416
677,378,39.251575
677,462,40.08416
677,277,0.0
407,690,0.0
407,442,0.0
407,1039,0.0
407,1138,0.0
407,1091,21.150713
407,1184,0.0
407,260,48.76166
407,37,0.0
407,109,39.419178
17,804,29.150734
17,314,21.597359
17,987,29.150734
17,591,0.0
17,1000,28.31813
17,1436,0.0
17,375,45.213528
372,1043,0.0
372,554,0.0
372,555,30.117016
372,730,0.0
372,1060,22.411402
372,594,0.0
372,232,21.166101
372,290,0.0
372,347,0.0
47,631,0.0
47,1375,0.0
47,392,45.134003
47,840,0.0
47,1016,33.33989
979,1296,40.922035
979,1147,0.0
979,783,0.0
979,313,0.0
979,164,49.625324
205,1087,0.0
205,760,25.190443
205,1149,25.190443
205,1261,48.62154
205,217,0.0
205,137,25.190443
6,872,42.512074
6,63,8.823455
6,1185,8.823455
6,1009,41.60861
6,928,8.823455
6,34,38.99942
6,1365,38.99942
6,459,0.0
6,660,0.0
6,638,17.741041
6,1145,0.0
6,1307,31.18122
6,1308,31.18122
1036,651,0.0
39,71,0.0
39,1092,0.0
643,1006,32.34158
643,1247,0.0
643,1376,32.575787
643,167,0.0
20,812,0.0
20,521,0.0
20,481,21.981651
20,218,0.0
20,24,38.429466
29,107,17.132936
29,1187,42.89596
29,125,0.0
29,756,28.94308
29,1234,0.0
29,569,0.0
648,803,0.0
648,1290,41.786156
648,877,0.0
648,1067,0.0
648,1160,0.0
648,233,5.4281726
648,11,0.0
1184,690,0.0
1184,1039,0.0
1184,1138,30.068441
1184,260,48.76166
1184,452,32.293995
1184,1091,0.0
1184,37,48.76166
1184,109,30.068441
1184,407,0.0
46,1301,21.135824
46,237,46.02395
46,469,0.0
638,872,49.72267
638,1185,0.0
638,928,0.0
638,1365,49.72267
638,660,0.0
638,1145,45.522926
638,1307,45.522926
638,1308,45.522926
638,63,0.0
638,459,0.0
638,6,17.741041
1084,1227,0.0
1084,1294,26.93516
1084,1409,0.0
1084,1234,24.821266
1084,229,26.93516
1084,800,0.0
1084,259,38.128723
1084,460,0.0
1084,628,38.298283
1354,1424,34.769093
1354,66,0.0
1354,214,21.914316
1354,355,15.584736
1354,308,0.0
1344,1353,0.0
1344,642,29.297657
1344,1047,8.971925
1344,1032,8.971925
1344,802,0.0
1344,928,8.971925
1344,126,0.0
1344,418,0.0
1344,670,0.0
1344,1316,0.0
1344,1254,8.971925
1433,851,0.0
1433,1350,48.48273
1433,1175,0.0
1433,50,0.0
1433,200,0.0
1433,278,48.48273
1433,60,38.953228
1433,1416,0.0
